image_path,label,row_index,template,dark_mode,subject,url
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00170.png,0,170,Gmail,True,Important: Eog Pronghorn Bldg,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00171.png,1,171,Mobile,False,Important: Photoshop Windows Office,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00172.png,1,172,Gmail,False,Norton AD,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00173.png,0,173,Mobile,False,Important: Role Description For,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00174.png,0,174,Outlook,False,Important: Meter Dec Daren,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00175.png,1,175,Outlook,True,Important: Urgent Safeharbor Department,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00176.png,0,176,Gmail,True,Here's a weird and wacky problem:I'm currently out...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00177.png,0,177,Gmail,False,Important: Thank You Vince,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00178.png,1,178,Mobile,False,"BODY {font-family=""Arial""}",http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00179.png,1,179,Gmail,True,CENTRAL BANK OF NIGERIA,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00180.png,0,180,Mobile,False,Paul> I suspect the best answer is to make the DBM...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00181.png,0,181,Gmail,False,Important: Alt Iii Alt,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00182.png,0,182,Outlook,False,Important: Texas Logistics Info,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00183.png,0,183,Outlook,False,Important: Videoconferences Enron Team,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00184.png,0,184,Outlook,False,>>From the Hoax or Hack Dept:,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00185.png,0,185,Gmail,True,Important: Current Drafts Highstar,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00186.png,0,186,Gmail,True,Important: Syntax Semantics Gradable,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00187.png,0,187,Outlook,True,Important: Emily First Pictures,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00188.png,0,188,Gmail,True,Important: Revised Bullets Usgt,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00189.png,0,189,Mobile,False,"Filled with useful examples and the depth, clarity...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00190.png,1,190,Mobile,False,"HELLO,I AM A CITIZEN OF ZAIRE, SON OF THE LATE FOR...",http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00191.png,1,191,Mobile,True,Important: Dear Website Operator,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00192.png,0,192,Outlook,False,Important: New Books Bilingualism,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00193.png,0,193,Mobile,False,Make sure you rebuild as root and you're in the di...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00194.png,0,194,Gmail,True,Important: Waco Visit Great,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00195.png,1,195,Mobile,True,Important: Want See The,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00196.png,0,196,Mobile,True,Important: Project Seabreeze Write,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00197.png,1,197,Mobile,True,Important: Both Male And,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00198.png,0,198,Gmail,False,earnings calger $ 42 pastoria $ 7 q 2 & $ 10 q 3 f...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00199.png,0,199,Outlook,True,Important: Research Posts Linguistics,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00200.png,0,200,Gmail,False,Important: Did Steffes And,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00201.png,0,201,Outlook,True,Important: New Power Plant,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00202.png,0,202,Outlook,True,">> Before we get too far down this road, what do p...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00203.png,1,203,Gmail,False,Important: How Many Inches,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00204.png,0,204,Outlook,True,Important: Revised June Avails,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00205.png,0,205,Outlook,False,Angles Puglisi (angles@aminvestments.com) wrote*:,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00206.png,0,206,Mobile,False,URL: http://www.askbjoernhansen.com/archives/2002/...,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00207.png,1,207,Gmail,False,"shed inches in minutes , n = ioan , fz nf 83 fao 9...",http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00208.png,0,208,Mobile,False,Important: Trade Count Fyi,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00209.png,0,209,Gmail,True,"On Thu, Aug 22, 2002 at 10:58:34PM +0200, Robert H...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00210.png,0,210,Gmail,False,Important: Mid Year Performance,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00211.png,0,211,Gmail,True,Important: Words That Are,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00212.png,0,212,Outlook,True,Important: Texaco Bill Moore,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00213.png,0,213,Outlook,False,Important: Start Date Hourahead,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00214.png,1,214,Outlook,False,Long time no chat!How have you been? If you've bee...,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00215.png,1,215,Gmail,True,Important: Junk Mail Books,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00216.png,0,216,Outlook,False,Important: Austronesian Linguistics Marian,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00217.png,0,217,Mobile,True,"URL: http://www.newsisfree.com/click/-0,8605373,14...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00218.png,0,218,Outlook,False,Important: Convergence Divergence Dialects,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00219.png,1,219,Outlook,False,Important: You Have Kidding,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00220.png,0,220,Mobile,True,Important: Call Generative Linguistics,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00221.png,1,221,Gmail,False,Important: Chance Get New,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00222.png,1,222,Gmail,False,Important: Miracle Protein For,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00223.png,1,223,Gmail,False,Important: The Fastest Way,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00224.png,0,224,Outlook,True,">>>>> ""J"" == Justin Mason  writes:    J> What abou...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00225.png,0,225,Mobile,True,Important: Interviewers Needed For,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00226.png,0,226,Outlook,True,URL: http://diveintomark.org/archives/2002/10/09.h...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00227.png,0,227,Mobile,False,Done>>>Robert Elz said:,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00228.png,1,228,Outlook,True,Could you please send the address of your agent in...,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00229.png,0,229,Outlook,False,Forwarded-by: Rob Windsor,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00230.png,0,230,Mobile,False,Important: Project Finance Week,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00231.png,0,231,Mobile,True,Important: Theoretical Descriptive And,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00232.png,1,232,Gmail,True,This is a MIME Message------=_NextPart_000_007F_01...,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00233.png,0,233,Outlook,False,Important: Equistar Deal Tickets,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00234.png,1,234,Mobile,False,Important: Down Load Dvd,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00235.png,1,235,Gmail,False,Would You Like to Save up to 80,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00236.png,0,236,Gmail,False,Important: Psycholinguistics Neurolinguistics Ling...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00237.png,0,237,Gmail,True,please review for send out monday .,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00238.png,0,238,Mobile,True,"Forgotten History - Tuesday, August 20, 2002",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00239.png,1,239,Gmail,True,Important: Guaranteed For Eight,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00240.png,1,240,Outlook,False,Important: You Can Get,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00241.png,0,241,Mobile,True,"re : meter 1550 per gas control , this will be dow...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00242.png,1,242,Mobile,True,Important: Remember Petersonftk From,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00243.png,0,243,Gmail,False,Important: Summer Internship Hello,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00244.png,1,244,Mobile,True,Important: Important Notification Regarding,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00245.png,0,245,Gmail,True,"""Hunt, Bryan"" stated the following:",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00246.png,1,246,Outlook,False,Lenders Reply within 24 hrs,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00247.png,0,247,Gmail,True,Important: Dataroom Following Our,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00248.png,0,248,Mobile,True,Important: Wccfl Xiv Last,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00249.png,0,249,Gmail,False,Important: Schedule Crawler Hourahead,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00250.png,1,250,Outlook,False,Important: Award Winning Notification,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00251.png,0,251,Outlook,False,On Wednesday 24 July 2002 01:13 CET Theo Van Dinte...,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00252.png,0,252,Outlook,True,"At 1:52 PM -0400 8/13/02, Theo Van Dinter wrote:",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00253.png,0,253,Outlook,True,"> Date: Mon, 30 Sep 2002 14:00:12 -0400 (EDT)",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00254.png,0,254,Gmail,False,Important: Excel Issues Believe,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00255.png,1,255,Gmail,False,DetailsWant to refinance?Fill our this quick form ...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00256.png,1,256,Gmail,False,Important: Utf Each Tablets,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00257.png,0,257,Mobile,False,Important: Subject Thanks Vince,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00258.png,1,258,Outlook,False,Important: Sendmail With Smtp,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00259.png,0,259,Mobile,False,Important: Management Announcement You,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00260.png,1,260,Outlook,False,Important: Rachael Are You,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00261.png,1,261,Gmail,True,participate in our retail store review program del...,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00262.png,1,262,Gmail,False,Important: Tynenol With Codeine,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00263.png,0,263,Outlook,False,Important: Eog Pronghorn Location,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00264.png,0,264,Mobile,True,Important: Start Date Hourahead,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00265.png,1,265,Mobile,False,Important: Submit This Not,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00266.png,1,266,Outlook,False,Important: Get Meds Sent,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00267.png,1,267,Mobile,False,Important: Thu May The,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00268.png,1,268,Mobile,False,Important: The Greatest Love,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00269.png,0,269,Mobile,False,Problem with spamtrap,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00270.png,1,270,Gmail,False,Do you owe money? Is it getting troublesome keepin...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00271.png,0,271,Gmail,True,congratulations - well deserved .,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00272.png,0,272,Mobile,False,"Uh, WWII Enigma was cracked at Bletchly Park, base...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00273.png,1,273,Gmail,True,"Something EVERY business needs, a Merchant Account...",http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00274.png,1,274,Gmail,False,she looks good click here to be removed,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00275.png,1,275,Mobile,True,Important: The Effectiveness Consumption,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00276.png,1,276,Mobile,True,Tired of Mounting Credit Card Debt?,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00277.png,0,277,Mobile,True,----- Original Message -----,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00278.png,0,278,Mobile,True,Important: Granada Workshop Adapting,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00279.png,0,279,Mobile,False,Important: Saxet Canales Meter,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00280.png,0,280,Gmail,False,Important: Today Discussion Anjam,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00281.png,0,281,Mobile,True,http://www.editorandpublisher.com/editorandpublish...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00282.png,1,282,Outlook,True,Important: Intrepid Investor Report,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00283.png,1,283,Gmail,True,Important: Npe Girth Really,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00284.png,1,284,Gmail,False,Important: Expand Your Penis,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00285.png,0,285,Mobile,False,Important: Caiso Notification Scheduled,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00286.png,0,286,Mobile,False,Important: Hpl Noms Dec,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00287.png,1,287,Mobile,True,Important: The Economy Lot,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00288.png,1,288,Outlook,False,Free Info!,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00289.png,0,289,Mobile,False,Important: Evolvable Hardware And,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00290.png,0,290,Outlook,True,"URL: http://www.newsisfree.com/click/-2,8435176,14...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00291.png,1,291,Outlook,True,Hot Tawnee the Internet Sensation is ready to bare...,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00292.png,1,292,Gmail,False,Important: Corrigendum Mirth Mythology,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00293.png,1,293,Outlook,False,"footer {  font-family: Verdana, Arial, Helvetica, ...",http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00294.png,0,294,Gmail,True,Important: Nels Dates Last,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00295.png,0,295,Outlook,False,Important: Schedule Crawler Hourahead,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00296.png,0,296,Mobile,True,Important: Hil Phonology Second,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00297.png,1,297,Mobile,False,"creditfixThank You,Your email address was obtained...",http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00298.png,0,298,Gmail,True,Matt Kettler said:,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00299.png,1,299,Mobile,True,Important: Buy Your Medicines,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00300.png,0,300,Mobile,False,Important: Rendez Vous Reporter,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00301.png,1,301,Outlook,False,Important: Hiv Viruses Check,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00302.png,1,302,Mobile,False,Important: Young Amateur Slut,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00303.png,1,303,Mobile,False,Important: How Save Your,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00304.png,0,304,Mobile,True,Important: Sfa Licenses Iris,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00305.png,1,305,Outlook,True,Important: Important Notification Regarding,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00306.png,1,306,Mobile,True,fork@xent.comYOU WON A FREE PORN PASSWORD!!,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00307.png,1,307,Outlook,False,Important: Perfect Logo Charset,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00308.png,0,308,Mobile,False,"Hi,I believe you get more value for money by separ...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00309.png,0,309,Mobile,True,Important: Employment Agreement Request,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00310.png,1,310,Outlook,False,roud and huge click here to be removed,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00311.png,0,311,Outlook,False,Gary Lawrence Murphy said:,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00312.png,1,312,Gmail,False,Important: Super Vkiagra Generic,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00313.png,1,313,Mobile,False,Important: Top Paying Position,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00314.png,0,314,Outlook,True,URL: http://boingboing.net/#85541081,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00315.png,1,315,Mobile,False,Important: Need Phentermine Other,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00316.png,1,316,Mobile,True,Important: Find Here Your,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00317.png,1,317,Gmail,False,fw : free digital payperview not interested ?,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00318.png,1,318,Gmail,False,Important: New Product Cialis,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00319.png,0,319,Gmail,False,"clean draft of press release attached is a clean ,...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00320.png,1,320,Outlook,True,Important: Cialis Soft Tabs,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00321.png,0,321,Mobile,False,Important: Apache Deal According,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00322.png,0,322,Gmail,True,Today's error(received multiple times) was:Jul 23 ...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00323.png,1,323,Mobile,True,Important: You Have Won,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00324.png,1,324,Gmail,False,on cd . . . needy ? seebody paliourg bye - bye,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00325.png,1,325,Mobile,False,Important: Publish Like Professional,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00326.png,1,326,Outlook,False,- you could get a free dell laptop - find out how ...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00327.png,1,327,Outlook,False,"Dear Sir or Madam,My name is Petr Stanek and I am ...",http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00328.png,0,328,Outlook,True,Important: Maureen Raymoin Review,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00329.png,0,329,Outlook,False,Important: Amta Workshop Embedded,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00330.png,1,330,Outlook,True,Important: Pill That Will,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00331.png,0,331,Gmail,True,Important: Philippe Bibi Are,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00332.png,1,332,Mobile,False,Important: Good Idea Hunt,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00333.png,0,333,Mobile,False,Urban Boquist wrote:> it seems to hang. Memory usa...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00334.png,0,334,Outlook,False,"Brian FahrlÃ¤nder              Linux Zealot, Conse...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00335.png,1,335,Gmail,False,Important: Important Notification Regarding,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00336.png,0,336,Gmail,True,Important: Cutoff For Processing,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00337.png,1,337,Outlook,False,"Hallo,Wir haben uns schon ziemlich lange nicht meh...",http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00338.png,1,338,Outlook,True,You are receiving this email because you have expr...,http://paypal-verify-account.net
